user_id,feature_name,session_duration,latency_ms,crash_flag,error_count,feedback_score,timestamp
10946,Recommendations,131,409,0,3,4,2024-01-23
3940,Recommendations,454,462,0,5,5,2024-01-23
7193,Recommendations,554,409,0,0,1,2024-01-23
17532,Recommendations,270,340,0,5,1,2024-01-23
17786,Recommendations,391,479,0,0,4,2024-01-23
1551,Recommendations,120,206,0,2,4,2024-01-23
10585,Recommendations,513,589,0,0,3,2024-01-23
10295,Recommendations,51,357,1,3,2,2024-01-23
2558,Recommendations,539,537,0,2,1,2024-01-23
5152,Recommendations,198,260,0,5,3,2024-01-23
17325,Recommendations,333,333,0,0,4,2024-01-23
1498,Recommendations,543,450,0,1,4,2024-01-23
14653,Recommendations,477,553,0,4,4,2024-01-23
17052,Recommendations,125,582,1,3,1,2024-01-23
18209,Recommendations,280,362,0,2,3,2024-01-23
2602,Recommendations,82,284,0,3,5,2024-01-23
4704,Recommendations,464,206,0,3,2,2024-01-23
5917,Recommendations,409,342,0,2,4,2024-01-23
13521,Recommendations,557,564,0,3,1,2024-01-23
4951,Recommendations,64,423,0,4,3,2024-01-23
4104,Recommendations,529,553,0,4,5,2024-01-23
9512,Recommendations,90,583,0,5,4,2024-01-23
5350,Recommendations,240,365,0,1,1,2024-01-23
19535,Recommendations,238,306,0,0,4,2024-01-23
15537,Recommendations,40,233,0,1,3,2024-01-23
19952,Recommendations,525,215,0,1,1,2024-01-23
9744,Recommendations,225,263,0,3,4,2024-01-23
7185,Recommendations,408,307,0,5,2,2024-01-23
13769,Payments,181,361,0,1,2,2024-01-23
12321,Payments,302,284,0,2,3,2024-01-23
13642,Payments,51,534,0,2,4,2024-01-23
3026,Payments,218,527,0,5,5,2024-01-23
13495,Payments,593,390,0,3,1,2024-01-23
17136,Payments,182,216,0,4,4,2024-01-23
3003,Payments,62,480,0,3,1,2024-01-23
18689,Payments,336,563,0,2,1,2024-01-23
1967,Payments,158,405,0,5,5,2024-01-23
13841,Payments,89,482,1,1,1,2024-01-23
1139,Payments,271,410,0,3,4,2024-01-23
10593,Payments,48,370,0,4,3,2024-01-23
6118,Payments,230,426,0,3,5,2024-01-23
7235,Payments,48,495,0,2,1,2024-01-23
9964,Payments,108,318,0,4,4,2024-01-23
11585,Payments,260,495,0,3,2,2024-01-23
6999,Payments,52,587,0,0,4,2024-01-23
8139,Payments,415,599,0,1,5,2024-01-23
1399,Payments,227,548,0,2,3,2024-01-23
8407,Payments,72,537,1,1,2,2024-01-23
15880,Payments,175,324,0,1,5,2024-01-23
6042,Payments,599,372,0,0,4,2024-01-23
11436,Payments,336,261,0,5,5,2024-01-23
6699,Payments,268,533,0,0,3,2024-01-23
2856,Payments,589,593,0,5,4,2024-01-23
7589,Payments,502,462,0,5,3,2024-01-23
15213,Payments,446,325,0,5,2,2024-01-23
9716,Payments,338,390,0,2,5,2024-01-23
4268,Payments,405,493,0,0,3,2024-01-23
11669,Payments,418,236,0,1,5,2024-01-23
12550,Payments,213,535,0,3,1,2024-01-23
9655,Payments,312,257,0,2,4,2024-01-23
3616,Payments,233,391,0,2,3,2024-01-23
11310,Payments,244,459,0,0,2,2024-01-23
19312,Payments,552,450,0,0,2,2024-01-23
12432,Payments,582,549,0,3,3,2024-01-23
9582,Payments,387,578,0,2,5,2024-01-23
11944,Payments,195,468,1,3,1,2024-01-23
14957,Payments,215,427,0,0,5,2024-01-23
12511,Payments,331,239,0,2,2,2024-01-23
4046,Payments,520,391,0,0,5,2024-01-23
19965,Payments,267,377,0,5,2,2024-01-23
5645,Payments,279,394,0,4,1,2024-01-23
2651,Login,37,98,0,2,4,2024-01-24
15438,Login,530,123,0,2,2,2024-01-24
14447,Login,364,100,0,2,1,2024-01-24
3558,Login,293,149,1,3,3,2024-01-24
13576,Login,591,133,0,2,2,2024-01-24
8415,Login,132,116,0,1,2,2024-01-24
1063,Login,77,142,0,0,2,2024-01-24
2888,Login,458,141,0,3,2,2024-01-24
11685,Login,451,106,0,4,1,2024-01-24
17969,Login,590,138,0,2,1,2024-01-24
1207,Login,436,112,0,1,4,2024-01-24
17471,Login,334,84,0,4,3,2024-01-24
1441,Login,305,99,0,0,2,2024-01-24
7320,Login,556,90,0,1,3,2024-01-24
3189,Login,548,114,0,0,5,2024-01-24
10888,Login,81,131,1,4,2,2024-01-24
7506,Login,149,147,0,1,1,2024-01-24
5445,Login,440,96,0,2,4,2024-01-24
8665,Login,443,105,1,3,3,2024-01-24
13826,Login,587,100,0,2,2,2024-01-24
12179,Login,521,104,0,5,1,2024-01-24
8057,Login,454,107,0,4,4,2024-01-24
1172,Login,121,138,0,0,1,2024-01-24
3604,Login,161,97,0,3,3,2024-01-24
2714,Login,483,120,0,4,5,2024-01-24
7182,Login,61,142,0,0,2,2024-01-24
15472,Login,77,132,0,4,2,2024-01-24
3871,Login,128,143,0,3,2,2024-01-24
4099,Login,435,112,0,2,2,2024-01-24
8900,Login,302,89,0,2,5,2024-01-24
13544,Login,230,98,1,2,1,2024-01-24
3294,Login,370,123,0,1,5,2024-01-24
14089,Login,594,117,0,2,3,2024-01-24
7750,Login,458,86,0,3,2,2024-01-24
1369,Login,369,111,0,4,2,2024-01-24
3383,Login,266,97,0,1,5,2024-01-24
9941,Login,535,102,0,1,5,2024-01-24
18770,Login,197,84,1,2,3,2024-01-24
15691,Login,559,114,0,1,5,2024-01-24
7207,Login,465,126,0,1,2,2024-01-24
9417,Login,375,127,0,2,3,2024-01-24
19120,Login,382,112,0,0,5,2024-01-24
16014,Login,227,107,0,3,3,2024-01-24
16320,Login,587,82,0,5,5,2024-01-24
19640,Login,416,138,0,2,4,2024-01-24
17614,Search,332,262,0,3,4,2024-01-24
18891,Search,133,221,0,2,3,2024-01-24
15952,Search,468,347,0,5,4,2024-01-24
14586,Search,218,534,1,2,5,2024-01-24
11947,Search,480,237,0,0,5,2024-01-24
12363,Search,189,409,0,3,1,2024-01-24
9857,Search,565,538,0,1,4,2024-01-24
12082,Search,554,425,0,2,4,2024-01-24
4060,Search,532,560,0,1,5,2024-01-24
5140,Search,69,242,0,4,2,2024-01-24
5749,Search,146,599,0,5,1,2024-01-24
1484,Search,599,498,0,5,2,2024-01-24
9044,Search,334,430,0,5,3,2024-01-24
17423,Search,196,372,0,3,2,2024-01-24
5561,Search,563,346,1,0,5,2024-01-24
18832,Search,277,216,1,4,2,2024-01-24
1046,Search,247,276,0,5,5,2024-01-24
17480,Search,113,559,0,5,1,2024-01-24
6424,Search,185,503,1,5,4,2024-01-24
5971,Search,472,516,0,2,5,2024-01-24
14058,Search,407,349,0,4,1,2024-01-24
2008,Search,87,554,1,5,4,2024-01-24
12456,Search,414,506,0,5,5,2024-01-24
10147,Search,511,481,1,5,5,2024-01-24
13071,Search,193,531,0,3,4,2024-01-24
9415,Search,459,562,0,1,5,2024-01-24
10188,Search,453,301,0,2,3,2024-01-24
17613,Search,467,527,0,5,2,2024-01-24
9878,Search,374,356,0,3,5,2024-01-24
12816,Search,533,411,0,5,2,2024-01-24
8690,Search,174,336,0,2,3,2024-01-24
8393,Search,578,560,0,0,1,2024-01-24
18153,Search,447,342,0,5,4,2024-01-24
12875,Search,281,359,0,4,5,2024-01-24
18243,Search,451,354,0,3,2,2024-01-24
7440,Search,561,219,0,5,4,2024-01-24
14210,Search,208,463,0,0,4,2024-01-24
5552,Search,149,213,0,4,1,2024-01-24
17560,Search,467,557,0,3,4,2024-01-24
18521,Search,287,516,0,3,4,2024-01-24
17665,VideoPlayback,520,331,0,1,1,2024-01-24
14882,VideoPlayback,266,282,0,3,3,2024-01-24
15736,VideoPlayback,180,562,0,2,4,2024-01-24
18837,VideoPlayback,495,344,0,4,4,2024-01-24
2922,VideoPlayback,527,558,0,1,2,2024-01-24
16531,VideoPlayback,502,549,0,3,1,2024-01-24
7593,VideoPlayback,356,459,0,0,4,2024-01-24
16913,VideoPlayback,518,267,0,3,2,2024-01-24
1067,VideoPlayback,248,209,0,0,2,2024-01-24
3330,VideoPlayback,430,235,0,5,2,2024-01-24
8154,VideoPlayback,110,325,0,1,3,2024-01-24
8613,VideoPlayback,494,269,0,5,3,2024-01-24
7079,VideoPlayback,459,302,1,1,2,2024-01-24
19281,VideoPlayback,422,404,0,4,2,2024-01-24
14772,VideoPlayback,571,535,0,5,5,2024-01-24
6375,VideoPlayback,501,229,1,2,3,2024-01-24
2527,VideoPlayback,354,578,0,2,5,2024-01-24
3878,VideoPlayback,506,259,0,2,4,2024-01-24
6960,VideoPlayback,129,219,0,0,5,2024-01-24
4337,VideoPlayback,35,545,0,1,4,2024-01-24
18282,VideoPlayback,42,442,0,0,1,2024-01-24
2221,VideoPlayback,429,559,0,3,4,2024-01-24
6428,VideoPlayback,104,311,0,0,3,2024-01-24
2859,VideoPlayback,599,495,0,4,5,2024-01-24
4513,VideoPlayback,557,452,0,2,4,2024-01-24
16119,VideoPlayback,212,419,0,5,3,2024-01-24
19708,VideoPlayback,82,271,0,1,1,2024-01-24
19422,VideoPlayback,550,375,0,4,5,2024-01-24
8668,VideoPlayback,421,273,0,4,3,2024-01-24
17167,VideoPlayback,522,517,0,1,4,2024-01-24
9844,VideoPlayback,388,436,0,3,2,2024-01-24
6665,VideoPlayback,332,403,0,3,4,2024-01-24
8630,Recommendations,173,270,0,0,2,2024-01-24
16361,Recommendations,561,465,0,2,1,2024-01-24
12239,Recommendations,32,249,0,2,5,2024-01-24
9813,Recommendations,235,401,0,2,4,2024-01-24
17182,Recommendations,534,339,0,5,5,2024-01-24
3544,Recommendations,310,334,0,0,1,2024-01-24
1182,Recommendations,83,232,1,3,2,2024-01-24
10774,Recommendations,583,226,0,1,3,2024-01-24
7537,Recommendations,147,309,0,4,2,2024-01-24
14332,Recommendations,369,312,0,4,4,2024-01-24
10876,Recommendations,494,375,0,5,4,2024-01-24
9617,Recommendations,278,215,0,3,2,2024-01-24
14215,Recommendations,61,344,0,0,4,2024-01-24
5150,Recommendations,398,567,0,0,1,2024-01-24
18727,Recommendations,360,398,1,4,3,2024-01-24
12016,Recommendations,430,408,0,5,2,2024-01-24
12327,Recommendations,479,215,0,5,3,2024-01-24
7266,Recommendations,503,234,1,1,4,2024-01-24
3643,Recommendations,108,386,0,0,2,2024-01-24
10824,Recommendations,156,293,0,2,3,2024-01-24
13509,Recommendations,475,398,0,3,1,2024-01-24
3288,Recommendations,153,594,0,1,3,2024-01-24
14147,Recommendations,479,544,0,2,2,2024-01-24
16053,Recommendations,503,417,0,1,5,2024-01-24
7962,Recommendations,73,540,0,4,4,2024-01-24
12430,Recommendations,267,434,1,5,5,2024-01-24
3842,Recommendations,435,487,1,2,2,2024-01-24
7932,Payments,330,243,0,3,3,2024-01-24
14316,Payments,78,480,0,0,1,2024-01-24
7680,Payments,410,427,0,5,2,2024-01-24
8472,Payments,314,252,0,3,1,2024-01-24
17235,Payments,487,508,0,5,5,2024-01-24
2898,Payments,549,320,0,1,2,2024-01-24
1765,Payments,80,304,0,4,2,2024-01-24
11929,Payments,76,597,0,5,4,2024-01-24
19457,Payments,95,215,0,0,1,2024-01-24
19079,Payments,177,332,0,0,2,2024-01-24
5203,Payments,533,502,1,0,4,2024-01-24
6782,Payments,98,454,0,1,2,2024-01-24
19134,Payments,348,510,0,1,5,2024-01-24
14095,Payments,571,275,0,4,4,2024-01-24
5145,Payments,428,554,0,5,4,2024-01-24
14295,Payments,565,467,0,0,2,2024-01-24
13538,Payments,575,343,0,1,5,2024-01-24
16164,Payments,587,395,0,3,4,2024-01-24
18223,Payments,193,591,0,5,1,2024-01-24
13480,Payments,518,336,0,4,1,2024-01-24
9994,Payments,576,450,0,0,4,2024-01-24
19616,Payments,575,432,0,4,1,2024-01-24
10140,Payments,466,466,0,2,1,2024-01-24
2287,Payments,446,289,0,3,5,2024-01-24
19351,Payments,171,202,0,2,2,2024-01-24
15976,Payments,367,570,0,3,2,2024-01-24
7699,Payments,360,419,0,5,4,2024-01-24
18623,Payments,365,380,0,2,3,2024-01-24
13375,Payments,339,373,0,0,1,2024-01-24
19198,Payments,92,471,0,2,1,2024-01-24
19108,Payments,583,252,0,0,1,2024-01-24
14335,Payments,599,267,0,5,4,2024-01-24
7112,Payments,152,292,0,2,3,2024-01-24
11597,Payments,452,576,1,2,4,2024-01-24
16594,Payments,419,516,0,5,2,2024-01-24
16527,Payments,200,324,0,4,5,2024-01-24
11866,Payments,421,247,0,1,2,2024-01-24
4680,Payments,555,323,0,4,3,2024-01-24
11140,Payments,177,443,0,3,5,2024-01-24
5571,Payments,429,320,0,0,4,2024-01-24
6620,Payments,486,500,0,4,5,2024-01-24
6336,Payments,551,542,0,1,3,2024-01-24
1193,Payments,184,431,0,3,3,2024-01-24
14734,Payments,397,272,0,0,1,2024-01-24
6230,Payments,401,219,0,1,2,2024-01-24
2804,Payments,550,211,0,4,3,2024-01-24
1401,Login,379,124,0,3,1,2024-01-25
14671,Login,259,93,0,1,2,2024-01-25
15902,Login,477,114,0,2,2,2024-01-25
2075,Login,382,104,0,0,5,2024-01-25
6964,Login,176,130,0,4,5,2024-01-25
16024,Login,107,87,0,0,2,2024-01-25
16842,Login,377,144,0,1,2,2024-01-25
10558,Login,163,90,0,0,5,2024-01-25
4208,Login,340,90,0,3,4,2024-01-25
5398,Login,297,81,0,5,5,2024-01-25
13619,Login,235,106,0,1,5,2024-01-25
17419,Login,147,86,0,3,5,2024-01-25
9121,Login,419,145,0,4,5,2024-01-25
15229,Login,399,114,0,1,3,2024-01-25
5870,Login,212,141,0,0,3,2024-01-25
7169,Login,418,106,1,2,5,2024-01-25
14610,Login,525,133,0,3,5,2024-01-25
10890,Login,82,107,0,0,2,2024-01-25
13931,Login,357,134,0,0,3,2024-01-25
18255,Login,260,118,0,5,1,2024-01-25
5884,Login,553,96,0,2,2,2024-01-25
8240,Login,211,132,0,1,2,2024-01-25
9831,Login,533,84,0,1,2,2024-01-25
12130,Login,421,132,0,0,5,2024-01-25
12412,Search,483,209,0,3,3,2024-01-25
18453,Search,186,318,0,5,2,2024-01-25
1856,Search,395,314,0,4,5,2024-01-25
7599,Search,94,294,0,4,1,2024-01-25
5433,Search,352,472,0,2,4,2024-01-25
6157,Search,457,263,0,4,3,2024-01-25
9763,Search,397,592,0,2,4,2024-01-25
14572,Search,95,283,0,0,3,2024-01-25
9569,Search,546,552,0,4,2,2024-01-25
7697,Search,388,555,0,2,2,2024-01-25
18381,Search,48,329,0,4,2,2024-01-25
2786,Search,365,473,0,3,3,2024-01-25
9255,Search,142,581,0,2,2,2024-01-25
17302,Search,357,405,0,0,3,2024-01-25
10915,Search,392,485,0,5,4,2024-01-25
3419,Search,542,549,0,4,2,2024-01-25
14628,Search,393,303,0,5,5,2024-01-25
19624,Search,574,297,0,1,2,2024-01-25
3226,Search,599,337,0,2,3,2024-01-25
2902,Search,128,479,0,2,1,2024-01-25
16267,Search,455,260,0,5,5,2024-01-25
19023,Search,473,385,0,0,2,2024-01-25
10868,Search,501,303,0,0,5,2024-01-25
19116,Search,421,301,0,1,1,2024-01-25
9121,Search,568,490,0,1,2,2024-01-25
18906,Search,567,268,0,2,1,2024-01-25
13593,Search,257,330,0,4,4,2024-01-25
4308,Search,177,598,0,5,3,2024-01-25
8375,Search,128,469,0,1,3,2024-01-25
4697,Search,153,401,0,1,4,2024-01-25
14507,Search,205,431,0,3,2,2024-01-25
7839,Search,591,323,0,1,2,2024-01-25
10010,Search,60,475,0,1,4,2024-01-25
13065,Search,445,538,0,4,4,2024-01-25
5892,Search,412,334,0,2,5,2024-01-25
14687,Search,437,314,0,5,2,2024-01-25
9043,Search,58,453,0,2,2,2024-01-25
8700,Search,69,441,0,2,1,2024-01-25
6051,Search,246,375,0,5,2,2024-01-25
17845,Search,517,236,0,2,1,2024-01-25
4216,Search,172,246,0,2,4,2024-01-25
18108,Search,125,357,0,3,2,2024-01-25
14153,Search,331,267,0,3,5,2024-01-25
8033,Search,280,239,0,1,2,2024-01-25
12090,Search,155,323,0,2,5,2024-01-25
3053,Search,553,545,0,5,2,2024-01-25
18797,Search,455,417,0,1,3,2024-01-25
17717,Search,55,245,0,2,4,2024-01-25
1339,Search,258,504,0,3,4,2024-01-25
4768,VideoPlayback,229,478,0,0,1,2024-01-25
10234,VideoPlayback,337,548,0,0,2,2024-01-25
1367,VideoPlayback,414,343,0,1,3,2024-01-25
7288,VideoPlayback,345,517,0,2,3,2024-01-25
18538,VideoPlayback,469,326,0,5,1,2024-01-25
4742,VideoPlayback,545,236,0,0,4,2024-01-25
14313,VideoPlayback,274,258,0,2,5,2024-01-25
13563,VideoPlayback,113,529,0,4,5,2024-01-25
4153,VideoPlayback,487,483,1,1,2,2024-01-25
4255,VideoPlayback,359,242,0,4,2,2024-01-25
12072,VideoPlayback,297,469,0,1,5,2024-01-25
14221,VideoPlayback,58,209,0,5,1,2024-01-25
3984,VideoPlayback,181,309,0,4,1,2024-01-25
14070,VideoPlayback,253,312,0,5,4,2024-01-25
17289,VideoPlayback,265,241,0,0,5,2024-01-25
16663,VideoPlayback,114,423,0,5,2,2024-01-25
1485,VideoPlayback,92,287,0,1,2,2024-01-25
2366,VideoPlayback,146,288,0,0,5,2024-01-25
9426,VideoPlayback,358,412,0,2,5,2024-01-25
8496,VideoPlayback,40,542,1,4,2,2024-01-25
17341,VideoPlayback,302,456,1,5,2,2024-01-25
9692,VideoPlayback,358,330,0,2,3,2024-01-25
3548,VideoPlayback,532,257,0,2,1,2024-01-25
12278,VideoPlayback,185,377,0,4,2,2024-01-25
19592,VideoPlayback,198,553,0,4,2,2024-01-25
14480,VideoPlayback,170,207,0,2,4,2024-01-25
19831,VideoPlayback,40,348,0,0,4,2024-01-25
12472,VideoPlayback,451,224,1,2,4,2024-01-25
7634,VideoPlayback,560,323,1,5,2,2024-01-25
16381,VideoPlayback,250,573,0,5,3,2024-01-25
2873,Recommendations,538,201,0,1,5,2024-01-25
14524,Recommendations,513,260,0,4,4,2024-01-25
8811,Recommendations,154,385,0,4,1,2024-01-25
9581,Recommendations,491,416,0,1,3,2024-01-25
13074,Recommendations,206,514,0,4,4,2024-01-25
15178,Recommendations,183,559,0,3,1,2024-01-25
3421,Recommendations,277,572,0,0,3,2024-01-25
13644,Recommendations,158,517,0,3,4,2024-01-25
14887,Recommendations,482,447,0,5,1,2024-01-25
1927,Recommendations,189,306,0,5,1,2024-01-25
13658,Recommendations,196,441,0,4,3,2024-01-25
7870,Recommendations,552,403,1,1,2,2024-01-25
7076,Recommendations,588,280,0,5,2,2024-01-25
6044,Recommendations,450,216,0,3,1,2024-01-25
17558,Recommendations,418,362,0,1,4,2024-01-25
18963,Recommendations,430,555,0,5,2,2024-01-25
6973,Recommendations,101,409,0,3,5,2024-01-25
7466,Recommendations,467,466,0,1,3,2024-01-25
14356,Recommendations,197,506,0,0,4,2024-01-25
13306,Recommendations,526,513,1,4,3,2024-01-25
13153,Recommendations,550,562,0,1,2,2024-01-25
10402,Recommendations,510,551,0,3,1,2024-01-25
12553,Recommendations,156,335,0,1,1,2024-01-25
12870,Recommendations,46,472,0,2,2,2024-01-25
3776,Recommendations,593,532,0,1,5,2024-01-25
2185,Recommendations,226,581,0,1,2,2024-01-25
10196,Recommendations,320,249,0,3,1,2024-01-25
18813,Recommendations,326,240,0,5,5,2024-01-25
6211,Recommendations,359,260,0,0,2,2024-01-25
5414,Recommendations,571,521,1,4,4,2024-01-25
18396,Recommendations,580,595,0,3,3,2024-01-25
3842,Recommendations,49,319,0,1,4,2024-01-25
12010,Recommendations,334,251,0,4,2,2024-01-25
8121,Recommendations,478,321,1,1,5,2024-01-25
6471,Recommendations,447,584,0,2,2,2024-01-25
18309,Recommendations,64,242,0,0,5,2024-01-25
11372,Payments,557,253,0,1,2,2024-01-25
15088,Payments,93,235,0,5,1,2024-01-25
15528,Payments,78,468,0,3,1,2024-01-25
2525,Payments,131,587,0,1,3,2024-01-25
5189,Payments,588,217,0,5,1,2024-01-25
5094,Payments,150,229,0,4,1,2024-01-25
16547,Payments,523,275,1,0,1,2024-01-25
5032,Payments,372,578,0,4,2,2024-01-25
18642,Payments,131,261,0,3,5,2024-01-25
1785,Payments,53,404,0,1,2,2024-01-25
5715,Payments,251,261,0,3,5,2024-01-25
7049,Payments,526,574,0,2,4,2024-01-25
4375,Payments,528,437,0,1,1,2024-01-25
16512,Payments,227,250,0,1,5,2024-01-25
17603,Payments,499,201,0,2,5,2024-01-25
10174,Payments,58,313,0,4,5,2024-01-25
13834,Payments,399,300,0,0,4,2024-01-25
10265,Payments,158,226,0,1,3,2024-01-25
2978,Payments,427,438,0,5,4,2024-01-25
1675,Payments,323,568,0,3,2,2024-01-25
3999,Payments,289,285,0,0,3,2024-01-25
9506,Payments,116,389,0,0,2,2024-01-25
9895,Payments,107,344,1,3,5,2024-01-25
17850,Payments,190,290,0,5,5,2024-01-25
10568,Payments,139,348,0,1,4,2024-01-25
5024,Payments,419,572,0,4,4,2024-01-25
9789,Payments,330,394,0,3,1,2024-01-25
14996,Payments,178,387,0,1,1,2024-01-25
3175,Payments,227,252,0,4,4,2024-01-25
13924,Payments,304,457,0,2,1,2024-01-25
16569,Payments,361,227,0,2,1,2024-01-25
13676,Payments,350,494,0,0,1,2024-01-25
19817,Payments,528,225,0,3,1,2024-01-25
10693,Payments,301,286,0,0,2,2024-01-25
15373,Payments,347,392,0,3,3,2024-01-25
4409,Payments,440,439,0,5,5,2024-01-25
10330,Payments,477,399,0,0,1,2024-01-25
9237,Payments,68,356,0,1,5,2024-01-25
19453,Payments,57,375,0,0,2,2024-01-25
2717,Payments,488,239,0,2,5,2024-01-25
15982,Payments,126,241,1,3,3,2024-01-25
6687,Payments,427,552,0,0,2,2024-01-25
2559,Payments,68,569,0,3,4,2024-01-25
17717,Payments,342,229,0,4,1,2024-01-25
4971,Payments,398,567,0,0,2,2024-01-25
19940,Payments,160,578,0,3,4,2024-01-25
15250,Payments,38,492,0,0,4,2024-01-25
11709,Payments,152,536,0,4,5,2024-01-25
12797,Payments,160,351,0,4,5,2024-01-25
15591,Payments,327,293,0,1,1,2024-01-25
8775,Login,71,88,0,1,3,2024-01-26
8743,Login,404,122,0,5,3,2024-01-26
16656,Login,303,99,0,3,4,2024-01-26
1226,Login,441,102,1,2,3,2024-01-26
18150,Login,294,110,0,1,3,2024-01-26
7038,Login,286,137,0,1,1,2024-01-26
14188,Login,327,91,0,1,3,2024-01-26
4777,Login,165,130,0,2,5,2024-01-26
13345,Login,123,99,0,5,1,2024-01-26
9147,Login,218,139,0,4,5,2024-01-26
11015,Login,63,144,0,1,3,2024-01-26
18950,Login,78,100,0,4,2,2024-01-26
6579,Login,384,123,0,0,3,2024-01-26
3838,Login,385,120,0,5,4,2024-01-26
4938,Login,169,109,0,3,5,2024-01-26
3993,Login,174,132,0,2,5,2024-01-26
15444,Login,548,87,0,4,1,2024-01-26
15831,Login,127,130,0,4,3,2024-01-26
14667,Login,489,131,0,3,3,2024-01-26
13910,Login,176,126,0,5,3,2024-01-26
10464,Login,128,91,0,0,4,2024-01-26
19178,Login,458,129,0,3,3,2024-01-26
8268,Login,471,112,0,0,2,2024-01-26
15952,Login,143,84,0,1,5,2024-01-26
11302,Login,570,136,0,1,1,2024-01-26
12539,Login,397,110,0,2,4,2024-01-26
11195,Login,86,117,0,5,5,2024-01-26
3971,Login,54,93,0,2,4,2024-01-26
10020,Login,409,107,0,4,2,2024-01-26
11077,Login,380,95,0,0,2,2024-01-26
4032,Login,394,126,0,1,2,2024-01-26
1604,Login,146,93,0,2,2,2024-01-26
9822,Login,410,100,0,1,3,2024-01-26
2012,Login,281,132,0,1,4,2024-01-26
10087,Search,510,520,0,0,5,2024-01-26
15807,Search,233,566,1,4,5,2024-01-26
3867,Search,508,448,0,2,2,2024-01-26
11809,Search,193,243,0,2,1,2024-01-26
9665,Search,171,254,0,5,3,2024-01-26
12009,Search,360,417,0,2,5,2024-01-26
17455,Search,383,543,0,2,5,2024-01-26
15396,Search,299,502,0,3,2,2024-01-26
5266,Search,262,504,0,5,1,2024-01-26
17744,Search,318,210,0,4,2,2024-01-26
1046,Search,71,352,0,0,2,2024-01-26
5406,Search,219,421,0,5,5,2024-01-26
3393,Search,138,490,0,0,5,2024-01-26
11523,Search,487,247,0,2,3,2024-01-26
15068,Search,188,492,1,0,4,2024-01-26
16858,Search,93,312,0,5,3,2024-01-26
16480,Search,582,557,0,0,5,2024-01-26
2343,Search,279,265,0,0,1,2024-01-26
5416,Search,393,577,0,5,4,2024-01-26
6524,Search,237,275,0,5,4,2024-01-26
10808,Search,361,592,0,3,2,2024-01-26
17554,Search,132,322,0,2,5,2024-01-26
15027,Search,309,525,0,1,4,2024-01-26
13543,Search,288,470,0,5,5,2024-01-26
12554,Search,597,294,0,3,5,2024-01-26
8386,Search,34,238,0,3,1,2024-01-26
14983,Search,539,486,0,5,5,2024-01-26
8982,Search,419,469,0,2,3,2024-01-26
8592,Search,516,369,0,1,3,2024-01-26
18493,Search,430,336,1,1,4,2024-01-26
18611,Search,480,326,0,5,3,2024-01-26
12563,Search,544,331,0,1,3,2024-01-26
11859,Search,518,577,0,2,5,2024-01-26
18301,Search,348,312,0,0,2,2024-01-26
11071,Search,585,583,0,5,3,2024-01-26
14394,Search,555,376,0,1,1,2024-01-26
12307,Search,378,283,0,2,1,2024-01-26
12255,Search,308,483,0,0,2,2024-01-26
17983,Search,261,347,0,5,5,2024-01-26
19128,Search,411,546,0,0,1,2024-01-26
14723,Search,159,553,0,0,5,2024-01-26
16996,Search,542,578,0,3,4,2024-01-26
14940,VideoPlayback,512,318,0,1,4,2024-01-26
10213,VideoPlayback,389,553,0,3,1,2024-01-26
8232,VideoPlayback,511,264,0,1,2,2024-01-26
3189,VideoPlayback,74,290,0,0,2,2024-01-26
10228,VideoPlayback,283,549,0,4,2,2024-01-26
6427,VideoPlayback,478,282,0,4,5,2024-01-26
17775,VideoPlayback,349,383,0,0,5,2024-01-26
10516,VideoPlayback,504,297,0,3,5,2024-01-26
5245,VideoPlayback,115,265,0,5,2,2024-01-26
3104,VideoPlayback,42,410,0,4,5,2024-01-26
1146,VideoPlayback,524,569,0,5,5,2024-01-26
19101,VideoPlayback,470,438,0,5,2,2024-01-26
13787,VideoPlayback,238,479,0,0,2,2024-01-26
19650,VideoPlayback,70,430,0,2,4,2024-01-26
8025,VideoPlayback,377,239,0,3,2,2024-01-26
9375,VideoPlayback,536,468,0,4,5,2024-01-26
17147,VideoPlayback,539,541,1,4,3,2024-01-26
16919,VideoPlayback,143,346,0,3,4,2024-01-26
5653,VideoPlayback,435,386,0,1,2,2024-01-26
4373,VideoPlayback,57,457,0,0,1,2024-01-26
5205,VideoPlayback,420,360,0,0,3,2024-01-26
5680,VideoPlayback,508,470,1,0,3,2024-01-26
7088,VideoPlayback,484,478,0,0,4,2024-01-26
5320,VideoPlayback,590,341,0,1,2,2024-01-26
3050,VideoPlayback,566,446,0,1,3,2024-01-26
4258,Recommendations,66,511,1,2,3,2024-01-26
16876,Recommendations,140,583,1,2,1,2024-01-26
18142,Recommendations,89,510,0,2,4,2024-01-26
17482,Recommendations,183,505,0,5,5,2024-01-26
5553,Recommendations,500,236,0,4,4,2024-01-26
13397,Recommendations,428,205,1,1,2,2024-01-26
18374,Recommendations,288,414,0,1,4,2024-01-26
19916,Recommendations,201,364,0,2,3,2024-01-26
12126,Recommendations,566,295,0,3,5,2024-01-26
13167,Recommendations,177,345,0,5,1,2024-01-26
13013,Recommendations,513,214,0,1,4,2024-01-26
16483,Recommendations,506,259,0,4,2,2024-01-26
4682,Recommendations,150,589,0,2,4,2024-01-26
1875,Recommendations,191,474,1,3,3,2024-01-26
3491,Recommendations,106,575,0,2,3,2024-01-26
6377,Recommendations,327,474,0,4,1,2024-01-26
